V1;V2
pdl_34158.csv;08-sept-20
pdl_34159.csv;08-sept-20
pdl_34164.csv;08-sept-20
pdl_34165.csv;08-sept-20
pdl_34166.csv;08-sept-20
pdl_34167.csv;08-sept-20
pdl_34168.csv;08-sept-20
pdl_34169.csv;08-sept-20
pdl_34175.csv;09-sept-20
pdl_34176.csv;09-sept-20
pdl_34177.csv;09-sept-20
pdl_34178.csv;09-sept-20
pdl_34179.csv;09-sept-20
pdl_34180.csv;09-sept-20
pdl_34186.csv;09-sept-20
pdl_34187.csv;09-sept-20
pdl_34188.csv;09-sept-20
pdl_34197.csv;10-sept-20
pdl_34198.csv;10-sept-20
pdl_34199.csv;10-sept-20
pdl_34219.csv;22-sept-20
pdl_34220.csv;22-sept-20
pdl_34221.csv;22-sept-20
pdl_34222.csv;22-sept-20
pdl_34223.csv;22-sept-20
pdl_34224.csv;22-sept-20
pdl_34225.csv;22-sept-20
pdl_34226.csv;22-sept-20
pdl_34227.csv;22-sept-20
pdl_34228.csv;22-sept-20
pdl_34229.csv;22-sept-20
pdl_34230.csv;22-sept-20
pdl_34231.csv;22-sept-20
pdl_34232.csv;22-sept-20
pdl_34233.csv;22-sept-20
pdl_34234.csv;22-sept-20
pdl_34235.csv;22-sept-20
pdl_34236.csv;22-sept-20
pdl_34237.csv;22-sept-20
pdl_34243.csv;23-sept-20
pdl_34244.csv;23-sept-20
pdl_34245.csv;23-sept-20
pdl_34246.csv;23-sept-20
pdl_34247.csv;23-sept-20
pdl_34248.csv;23-sept-20
pdl_34249.csv;23-sept-20
pdl_34250.csv;23-sept-20
pdl_34251.csv;23-sept-20
pdl_34252.csv;23-sept-20
pdl_34253.csv;23-sept-20
pdl_34258.csv;24-sept-20
pdl_34259.csv;24-sept-20
pdl_34260.csv;24-sept-20
pdl_34261.csv;24-sept-20
pdl_34262.csv;24-sept-20
pdl_34263.csv;24-sept-20
pdl_34264.csv;24-sept-20
pdl_34265.csv;24-sept-20
pdl_34270.csv;29-sept-20
pdl_34271.csv;29-sept-20
pdl_34272.csv;29-sept-20
pdl_34273.csv;29-sept-20
pdl_34274.csv;29-sept-20
pdl_34275.csv;29-sept-20
pdl_34281.csv;30-sept-20
pdl_34282.csv;30-sept-20
pdl_34283.csv;30-sept-20
pdl_34284.csv;30-sept-20
pdl_34285.csv;30-sept-20
pdl_34286.csv;30-sept-20
pdl_34287.csv;30-sept-20
pdl_34288.csv;30-sept-20
pdl_34291.csv;30-sept-20
pdl_34292.csv;30-sept-20
pdl_34293.csv;30-sept-20
pdl_34294.csv;30-sept-20
pdl_34295.csv;30-sept-20
pdl_34296.csv;30-sept-20
pdl_34297.csv;30-sept-20
pdl_34298.csv;30-sept-20
pdl_34299.csv;30-sept-20
pdl_34300.csv;30-sept-20
pdl_34301.csv;30-sept-20
pdl_34302.csv;30-sept-20
pdl_34303.csv;30-sept-20
pdl_34304.csv;30-sept-20
pdl_34305.csv;30-sept-20
pdl_34310.csv;30-sept-20
pdl_34311.csv;30-sept-20
pdl_34314.csv;30-sept-20
pdl_34323.csv;01-oct-20
pdl_34324.csv;01-oct-20
pdl_34325.csv;01-oct-20
pdl_34326.csv;01-oct-20
pdl_34327.csv;01-oct-20
pdl_34334.csv;06-oct-20
pdl_34335.csv;06-oct-20
pdl_34336.csv;06-oct-20
pdl_34337.csv;06-oct-20
pdl_34343.csv;06-oct-20
pdl_34344.csv;06-oct-20
pdl_34345.csv;06-oct-20
pdl_34346.csv;06-oct-20
pdl_34355.csv;07-oct-20
pdl_34356.csv;07-oct-20
pdl_34357.csv;07-oct-20
pdl_34358.csv;07-oct-20
pdl_34359.csv;07-oct-20
pdl_34360.csv;07-oct-20
pdl_34361.csv;07-oct-20
pdl_34367.csv;08-oct-20
pdl_34368.csv;08-oct-20
pdl_34369.csv;08-oct-20
pdl_34372.csv;08-oct-20
pdl_34373.csv;08-oct-20
pdl_34374.csv;08-oct-20
pdl_34375.csv;08-oct-20
pdl_34376.csv;08-oct-20
pdl_34380.csv;08-oct-20
pdl_34381.csv;08-oct-20
pdl_34382.csv;08-oct-20
pdl_34383.csv;08-oct-20
pdl_34384.csv;08-oct-20
pdl_34385.csv;08-oct-20
pdl_34386.csv;08-oct-20
pdl_34387.csv;08-oct-20
pdl_34388.csv;08-oct-20
pdl_34389.csv;08-oct-20
pdl_34390.csv;08-oct-20
pdl_34391.csv;08-oct-20
pdl_34392.csv;08-oct-20
pdl_34393.csv;08-oct-20
pdl_34394.csv;08-oct-20
pdl_34395.csv;08-oct-20
pdl_34396.csv;08-oct-20
pdl_34397.csv;08-oct-20
pdl_34398.csv;08-oct-20
pdl_34399.csv;08-oct-20
pdl_34400.csv;08-oct-20
pdl_34401.csv;08-oct-20
pdl_34402.csv;08-oct-20
pdl_34403.csv;08-oct-20
pdl_34404.csv;08-oct-20
pdl_34415.csv;13-oct-20
pdl_34423.csv;14-oct-20
pdl_34424.csv;14-oct-20
pdl_34425.csv;14-oct-20
pdl_34426.csv;14-oct-20
pdl_34427.csv;14-oct-20
pdl_34428.csv;14-oct-20
pdl_34429.csv;14-oct-20
pdl_34430.csv;14-oct-20
pdl_34431.csv;14-oct-20
pdl_34432.csv;14-oct-20
pdl_34433.csv;14-oct-20
pdl_34434.csv;14-oct-20
pdl_34435.csv;14-oct-20
pdl_34436.csv;14-oct-20
pdl_34437.csv;14-oct-20
pdl_34438.csv;14-oct-20
pdl_34439.csv;14-oct-20
pdl_34440.csv;14-oct-20
pdl_34441.csv;14-oct-20
pdl_34448.csv;14-oct-20
pdl_34449.csv;14-oct-20
pdl_34450.csv;14-oct-20
pdl_34457.csv;15-oct-20
pdl_34458.csv;15-oct-20
pdl_34459.csv;15-oct-20
pdl_34460.csv;15-oct-20
pdl_34461.csv;15-oct-20
pdl_34462.csv;15-oct-20
pdl_34463.csv;15-oct-20
pdl_34464.csv;15-oct-20
pdl_34465.csv;15-oct-20
pdl_34466.csv;15-oct-20
pdl_34467.csv;15-oct-20
pdl_34468.csv;15-oct-20
pdl_34469.csv;15-oct-20
pdl_34470.csv;15-oct-20
pdl_34471.csv;15-oct-20
pdl_34472.csv;15-oct-20
pdl_34473.csv;15-oct-20
pdl_34474.csv;15-oct-20
pdl_34475.csv;15-oct-20
pdl_34476.csv;15-oct-20
pdl_34480.csv;15-oct-20
pdl_34481.csv;15-oct-20
pdl_34482.csv;15-oct-20
pdl_34484.csv;15-oct-20
pdl_34485.csv;15-oct-20
pdl_34486.csv;15-oct-20
pdl_34487.csv;15-oct-20
pdl_34493.csv;27-oct-20
pdl_34494.csv;27-oct-20
pdl_34495.csv;27-oct-20
pdl_34496.csv;27-oct-20
pdl_34497.csv;27-oct-20
pdl_34498.csv;27-oct-20
pdl_34505.csv;27-oct-20
pdl_34506.csv;27-oct-20
pdl_34507.csv;27-oct-20
pdl_34508.csv;27-oct-20
pdl_34515.csv;28-oct-20
pdl_34516.csv;28-oct-20
pdl_34517.csv;28-oct-20
pdl_34518.csv;28-oct-20
pdl_34519.csv;28-oct-20
pdl_34530.csv;29-oct-20
pdl_34531.csv;29-oct-20
pdl_34532.csv;29-oct-20
pdl_34533.csv;29-oct-20
pdl_34534.csv;29-oct-20
pdl_34564.csv;03-nov-20
pdl_34565.csv;03-nov-20
pdl_34570.csv;04-nov-20
pdl_34571.csv;04-nov-20
pdl_34572.csv;04-nov-20
pdl_34573.csv;04-nov-20
pdl_34574.csv;04-nov-20
pdl_34575.csv;04-nov-20
pdl_34576.csv;04-nov-20
pdl_34577.csv;04-nov-20
pdl_34578.csv;04-nov-20
pdl_34579.csv;04-nov-20
pdl_34580.csv;04-nov-20
pdl_34586.csv;04-nov-20
pdl_34587.csv;04-nov-20
pdl_34593.csv;05-nov-20
pdl_34594.csv;05-nov-20
pdl_34595.csv;05-nov-20
pdl_34596.csv;05-nov-20
pdl_34597.csv;05-nov-20
pdl_34598.csv;05-nov-20
pdl_34599.csv;05-nov-20
pdl_34600.csv;05-nov-20
pdl_34601.csv;05-nov-20
pdl_34602.csv;05-nov-20
pdl_34623.csv;10-nov-20
pdl_34624.csv;10-nov-20
pdl_34625.csv;10-nov-20
pdl_34626.csv;10-nov-20
pdl_34627.csv;10-nov-20
pdl_34628.csv;10-nov-20
pdl_34629.csv;10-nov-20
pdl_34630.csv;10-nov-20
pdl_34631.csv;10-nov-20
pdl_34632.csv;10-nov-20
pdl_34640.csv;11-nov-20
pdl_34641.csv;11-nov-20
pdl_34642.csv;11-nov-20
pdl_34643.csv;11-nov-20
pdl_34644.csv;11-nov-20
pdl_34645.csv;11-nov-20
pdl_34646.csv;11-nov-20
pdl_34647.csv;11-nov-20
pdl_34648.csv;11-nov-20
pdl_34649.csv;11-nov-20
pdl_34650.csv;11-nov-20
pdl_34651.csv;11-nov-20
pdl_34652.csv;11-nov-20
pdl_34658.csv;12-nov-20
pdl_34665.csv;16-nov-20
pdl_34666.csv;16-nov-20
pdl_34686.csv;17-nov-20
pdl_34687.csv;17-nov-20
pdl_34688.csv;17-nov-20
pdl_34689.csv;17-nov-20
pdl_34691.csv;17-nov-20
pdl_34692.csv;17-nov-20
pdl_34693.csv;17-nov-20
pdl_34694.csv;17-nov-20
pdl_34695.csv;17-nov-20
pdl_34696.csv;17-nov-20
pdl_34697.csv;17-nov-20
pdl_34698.csv;17-nov-20
pdl_34699.csv;17-nov-20
pdl_34700.csv;17-nov-20
pdl_34701.csv;17-nov-20
pdl_34702.csv;17-nov-20
pdl_34703.csv;17-nov-20
pdl_34704.csv;17-nov-20
pdl_34705.csv;17-nov-20
pdl_34706.csv;17-nov-20
pdl_34707.csv;17-nov-20
pdl_34708.csv;17-nov-20
pdl_34709.csv;17-nov-20
pdl_34710.csv;17-nov-20
pdl_34711.csv;17-nov-20
pdl_34712.csv;17-nov-20
pdl_34713.csv;17-nov-20
pdl_34714.csv;17-nov-20
pdl_34715.csv;17-nov-20
pdl_34716.csv;17-nov-20
pdl_34717.csv;17-nov-20
pdl_34718.csv;17-nov-20
pdl_34719.csv;17-nov-20
pdl_34720.csv;17-nov-20
pdl_34721.csv;17-nov-20
pdl_34722.csv;17-nov-20
pdl_34723.csv;17-nov-20
pdl_34724.csv;17-nov-20
pdl_34725.csv;17-nov-20
pdl_34726.csv;17-nov-20
pdl_34727.csv;17-nov-20
pdl_34728.csv;17-nov-20
pdl_34729.csv;17-nov-20
pdl_34730.csv;17-nov-20
pdl_34731.csv;17-nov-20
pdl_34732.csv;17-nov-20
pdl_34733.csv;17-nov-20
pdl_34734.csv;17-nov-20
pdl_34735.csv;17-nov-20
pdl_34736.csv;17-nov-20
pdl_34737.csv;17-nov-20
pdl_34738.csv;17-nov-20
pdl_34739.csv;17-nov-20
pdl_34740.csv;17-nov-20
pdl_34741.csv;17-nov-20
pdl_34742.csv;17-nov-20
pdl_34743.csv;17-nov-20
pdl_34744.csv;17-nov-20
pdl_34745.csv;17-nov-20
pdl_34746.csv;17-nov-20
pdl_34747.csv;17-nov-20
pdl_34748.csv;17-nov-20
pdl_34749.csv;17-nov-20
pdl_34750.csv;17-nov-20
pdl_34751.csv;17-nov-20
pdl_34752.csv;17-nov-20
pdl_34753.csv;17-nov-20
pdl_34754.csv;17-nov-20
pdl_34755.csv;17-nov-20
pdl_34756.csv;17-nov-20
pdl_34757.csv;17-nov-20
pdl_34758.csv;17-nov-20
pdl_34759.csv;17-nov-20
pdl_34760.csv;17-nov-20
pdl_34761.csv;17-nov-20
pdl_34762.csv;17-nov-20
pdl_34763.csv;17-nov-20
pdl_34764.csv;17-nov-20
pdl_34765.csv;17-nov-20
pdl_34766.csv;17-nov-20
pdl_34767.csv;17-nov-20
pdl_34768.csv;17-nov-20
pdl_34769.csv;17-nov-20
pdl_34770.csv;17-nov-20
pdl_34771.csv;17-nov-20
pdl_34772.csv;17-nov-20
pdl_34773.csv;17-nov-20
pdl_34786.csv;18-nov-20
pdl_34787.csv;18-nov-20
pdl_34788.csv;18-nov-20
pdl_34789.csv;18-nov-20
pdl_34790.csv;18-nov-20
pdl_34791.csv;18-nov-20
pdl_34792.csv;18-nov-20
pdl_34793.csv;18-nov-20
pdl_34794.csv;18-nov-20
pdl_34795.csv;18-nov-20
pdl_34796.csv;18-nov-20
pdl_34797.csv;18-nov-20
pdl_34798.csv;18-nov-20
pdl_34799.csv;18-nov-20
pdl_34800.csv;18-nov-20
pdl_34801.csv;18-nov-20
pdl_34802.csv;18-nov-20
pdl_34803.csv;18-nov-20
pdl_34804.csv;18-nov-20
pdl_34805.csv;18-nov-20
pdl_34806.csv;18-nov-20
pdl_34807.csv;18-nov-20
pdl_34808.csv;18-nov-20
pdl_34809.csv;18-nov-20
pdl_34810.csv;18-nov-20
pdl_34811.csv;18-nov-20
pdl_34819.csv;19-nov-20
pdl_34820.csv;19-nov-20
pdl_34821.csv;19-nov-20
pdl_34822.csv;19-nov-20
pdl_34823.csv;19-nov-20
pdl_34824.csv;19-nov-20
pdl_34825.csv;19-nov-20
pdl_34826.csv;19-nov-20
pdl_34827.csv;19-nov-20
pdl_34828.csv;19-nov-20
pdl_34830.csv;19-nov-20
pdl_34831.csv;19-nov-20
pdl_34832.csv;19-nov-20
pdl_34833.csv;19-nov-20
pdl_34838.csv;19-nov-20
pdl_34839.csv;19-nov-20
pdl_34840.csv;19-nov-20
pdl_34841.csv;19-nov-20
pdl_34842.csv;19-nov-20
pdl_34843.csv;19-nov-20
pdl_34844.csv;19-nov-20
pdl_34845.csv;19-nov-20
pdl_34846.csv;19-nov-20
pdl_34847.csv;19-nov-20
pdl_34848.csv;19-nov-20
pdl_34849.csv;19-nov-20
pdl_34850.csv;19-nov-20
pdl_34851.csv;19-nov-20
pdl_34852.csv;19-nov-20
pdl_34854.csv;19-nov-20
pdl_34855.csv;19-nov-20
pdl_34856.csv;19-nov-20
pdl_34857.csv;19-nov-20
pdl_34858.csv;19-nov-20
pdl_34859.csv;19-nov-20
pdl_34860.csv;19-nov-20
pdl_34861.csv;19-nov-20
pdl_34862.csv;19-nov-20
pdl_34863.csv;19-nov-20
pdl_34864.csv;19-nov-20
pdl_34865.csv;19-nov-20
pdl_34867.csv;19-nov-20
pdl_34868.csv;19-nov-20
pdl_34869.csv;19-nov-20
pdl_34870.csv;19-nov-20
pdl_34871.csv;19-nov-20
pdl_34872.csv;19-nov-20
pdl_34873.csv;19-nov-20
pdl_34874.csv;19-nov-20
pdl_34875.csv;19-nov-20
pdl_34876.csv;19-nov-20
pdl_34877.csv;19-nov-20
pdl_34878.csv;19-nov-20
pdl_34879.csv;19-nov-20
pdl_34880.csv;19-nov-20
pdl_34881.csv;19-nov-20
pdl_34882.csv;19-nov-20
pdl_34883.csv;19-nov-20
pdl_34884.csv;19-nov-20
pdl_34885.csv;19-nov-20
pdl_34886.csv;19-nov-20
pdl_34887.csv;19-nov-20
pdl_34888.csv;19-nov-20
pdl_34889.csv;19-nov-20
pdl_34890.csv;19-nov-20
pdl_34891.csv;19-nov-20
pdl_34892.csv;19-nov-20
pdl_34893.csv;19-nov-20
pdl_34894.csv;19-nov-20
pdl_34895.csv;19-nov-20
pdl_34896.csv;19-nov-20
pdl_34897.csv;19-nov-20
pdl_34898.csv;19-nov-20
pdl_34899.csv;19-nov-20
pdl_34900.csv;19-nov-20
pdl_34901.csv;19-nov-20
pdl_34902.csv;19-nov-20
pdl_34903.csv;19-nov-20
pdl_34904.csv;19-nov-20
pdl_34905.csv;19-nov-20
pdl_34906.csv;19-nov-20
pdl_34907.csv;19-nov-20
pdl_34908.csv;19-nov-20
pdl_34909.csv;19-nov-20
pdl_34910.csv;19-nov-20
pdl_34911.csv;19-nov-20
pdl_34920.csv;24-nov-20
pdl_34921.csv;24-nov-20
pdl_34922.csv;24-nov-20
pdl_34923.csv;24-nov-20
pdl_34924.csv;24-nov-20
pdl_34925.csv;24-nov-20
pdl_34935.csv;25-nov-20
pdl_34938.csv;25-nov-20
pdl_34939.csv;25-nov-20
pdl_34940.csv;25-nov-20
pdl_34948.csv;26-nov-20
pdl_34949.csv;26-nov-20
pdl_34950.csv;26-nov-20
pdl_34951.csv;26-nov-20
pdl_34952.csv;26-nov-20
pdl_34953.csv;26-nov-20
pdl_34959.csv;28-nov-20
pdl_34964.csv;01-dic-20
pdl_34965.csv;01-dic-20
pdl_34966.csv;01-dic-20
pdl_34967.csv;01-dic-20
pdl_34968.csv;01-dic-20
pdl_34969.csv;01-dic-20
pdl_34970.csv;01-dic-20
pdl_34971.csv;01-dic-20
pdl_34972.csv;01-dic-20
pdl_34973.csv;01-dic-20
pdl_34974.csv;01-dic-20
pdl_34975.csv;01-dic-20
pdl_34980.csv;02-dic-20
pdl_34981.csv;02-dic-20
pdl_34982.csv;02-dic-20
pdl_34983.csv;02-dic-20
pdl_34984.csv;02-dic-20
pdl_34985.csv;02-dic-20
pdl_34986.csv;02-dic-20
pdl_35005.csv;02-dic-20
pdl_35006.csv;02-dic-20
pdl_35007.csv;02-dic-20
pdl_35008.csv;03-dic-20
pdl_35014.csv;03-dic-20
pdl_35015.csv;03-dic-20
pdl_35016.csv;03-dic-20
pdl_35017.csv;03-dic-20
pdl_35018.csv;03-dic-20
pdl_35019.csv;03-dic-20
pdl_35020.csv;03-dic-20
pdl_35021.csv;03-dic-20
pdl_35022.csv;03-dic-20
pdl_35027.csv;15-dic-20
pdl_35028.csv;15-dic-20
pdl_35029.csv;15-dic-20
pdl_35030.csv;15-dic-20
pdl_35031.csv;15-dic-20
pdl_35042.csv;15-dic-20
pdl_35044.csv;15-dic-20
pdl_35045.csv;15-dic-20
pdl_35046.csv;15-dic-20
pdl_35047.csv;15-dic-20
pdl_35052.csv;16-dic-20
pdl_35053.csv;16-dic-20
pdl_35054.csv;16-dic-20
pdl_35055.csv;16-dic-20
pdl_35056.csv;16-dic-20
pdl_35057.csv;16-dic-20
pdl_35058.csv;16-dic-20
pdl_35059.csv;16-dic-20
pdl_35067.csv;17-dic-20
pdl_35068.csv;17-dic-20
pdl_35069.csv;17-dic-20
pdl_35070.csv;17-dic-20
pdl_35077.csv;17-dic-20
pdl_35083.csv;21-dic-20
pdl_35084.csv;21-dic-20
pdl_35085.csv;21-dic-20
pdl_35086.csv;21-dic-20
pdl_35087.csv;21-dic-20
pdl_35088.csv;21-dic-20
pdl_35089.csv;21-dic-20
pdl_35092.csv;21-dic-20
pdl_35093.csv;21-dic-20
pdl_35094.csv;21-dic-20
pdl_35095.csv;21-dic-20
pdl_35096.csv;21-dic-20
pdl_35097.csv;21-dic-20
pdl_35098.csv;21-dic-20
pdl_35099.csv;21-dic-20
pdl_35100.csv;21-dic-20
pdl_35101.csv;21-dic-20
pdl_35102.csv;21-dic-20
pdl_35103.csv;21-dic-20
pdl_35104.csv;21-dic-20
pdl_35105.csv;21-dic-20
pdl_35113.csv;22-dic-20
pdl_35114.csv;22-dic-20
pdl_35115.csv;22-dic-20
pdl_35122.csv;22-dic-20
pdl_35123.csv;22-dic-20
pdl_35124.csv;22-dic-20
pdl_35125.csv;22-dic-20
pdl_35126.csv;22-dic-20
pdl_35127.csv;22-dic-20
pdl_35128.csv;22-dic-20
pdl_35129.csv;22-dic-20
pdl_35130.csv;22-dic-20
pdl_35131.csv;22-dic-20
pdl_35132.csv;22-dic-20
pdl_35133.csv;22-dic-20
pdl_35134.csv;22-dic-20
pdl_35135.csv;22-dic-20
pdl_35142.csv;23-dic-20
pdl_35143.csv;23-dic-20
pdl_35144.csv;23-dic-20
pdl_35151.csv;24-dic-20
pdl_35152.csv;24-dic-20
pdl_35153.csv;24-dic-20
pdl_35154.csv;24-dic-20
pdl_35155.csv;24-dic-20
pdl_35156.csv;24-dic-20
pdl_35157.csv;24-dic-20
pdl_35162.csv;29-dic-20
pdl_35163.csv;29-dic-20
pdl_35164.csv;29-dic-20
pdl_35165.csv;29-dic-20
pdl_35166.csv;29-dic-20
pdl_35167.csv;29-dic-20
pdl_35172.csv;05-ene-21
pdl_35173.csv;05-ene-21
pdl_35174.csv;05-ene-21
pdl_35180.csv;05-ene-21
pdl_35181.csv;05-ene-21
pdl_35188.csv;06-ene-21
pdl_35189.csv;06-ene-21
pdl_35190.csv;06-ene-21
pdl_35191.csv;06-ene-21
pdl_35192.csv;06-ene-21
pdl_35193.csv;06-ene-21
pdl_35194.csv;06-ene-21
pdl_35195.csv;06-ene-21
pdl_35196.csv;06-ene-21
pdl_35197.csv;06-ene-21
pdl_35198.csv;06-ene-21
pdl_35199.csv;06-ene-21
pdl_35200.csv;06-ene-21
pdl_35201.csv;06-ene-21
pdl_35202.csv;06-ene-21
pdl_35203.csv;06-ene-21
pdl_35204.csv;06-ene-21
pdl_35205.csv;06-ene-21
pdl_35206.csv;06-ene-21
pdl_35207.csv;06-ene-21
pdl_35214.csv;07-ene-21
pdl_35215.csv;07-ene-21
pdl_35216.csv;07-ene-21
pdl_35217.csv;07-ene-21
pdl_35218.csv;07-ene-21
pdl_35219.csv;07-ene-21
pdl_35226.csv;12-ene-21
pdl_35227.csv;12-ene-21
pdl_35228.csv;12-ene-21
pdl_35229.csv;12-ene-21
pdl_35230.csv;12-ene-21
pdl_35231.csv;12-ene-21
pdl_35232.csv;12-ene-21
pdl_35233.csv;12-ene-21
pdl_35239.csv;12-ene-21
pdl_35240.csv;12-ene-21
pdl_35241.csv;12-ene-21
pdl_35242.csv;12-ene-21
pdl_35243.csv;12-ene-21
pdl_35250.csv;13-ene-21
pdl_35251.csv;13-ene-21
pdl_35252.csv;13-ene-21
pdl_35258.csv;14-ene-21
pdl_35259.csv;14-ene-21
pdl_35260.csv;14-ene-21
pdl_35261.csv;14-ene-21
pdl_35262.csv;14-ene-21
pdl_35263.csv;14-ene-21
pdl_35264.csv;14-ene-21
pdl_35265.csv;14-ene-21
pdl_35266.csv;14-ene-21
pdl_35267.csv;14-ene-21
pdl_35275.csv;19-ene-21
pdl_35276.csv;19-ene-21
pdl_35277.csv;19-ene-21
pdl_35278.csv;19-ene-21
pdl_35279.csv;19-ene-21
pdl_35280.csv;19-ene-21
pdl_35281.csv;19-ene-21
pdl_35282.csv;19-ene-21
pdl_35283.csv;19-ene-21
pdl_35284.csv;19-ene-21
pdl_35289.csv;20-ene-21
pdl_35290.csv;20-ene-21
pdl_35291.csv;20-ene-21
pdl_35292.csv;20-ene-21
pdl_35293.csv;20-ene-21
pdl_35294.csv;20-ene-21
pdl_35303.csv;20-ene-21
pdl_35304.csv;20-ene-21
pdl_35305.csv;20-ene-21
pdl_35311.csv;21-ene-21
pdl_35312.csv;21-ene-21
pdl_35313.csv;21-ene-21
pdl_35314.csv;21-ene-21
pdl_35315.csv;21-ene-21
pdl_35316.csv;21-ene-21
pdl_35317.csv;21-ene-21
pdl_35318.csv;21-ene-21
pdl_35319.csv;21-ene-21
pdl_35320.csv;21-ene-21
pdl_35321.csv;21-ene-21
pdl_35322.csv;21-ene-21
pdl_35323.csv;21-ene-21
pdl_35324.csv;21-ene-21
pdl_35325.csv;21-ene-21
pdl_35326.csv;21-ene-21
pdl_35327.csv;21-ene-21
pdl_35328.csv;21-ene-21
pdl_35329.csv;21-ene-21
pdl_35330.csv;21-ene-21
pdl_35335.csv;29-ene-21
pdl_35336.csv;29-ene-21
pdl_35337.csv;29-ene-21
pdl_35338.csv;29-ene-21
pdl_35339.csv;29-ene-21
pdl_35340.csv;29-ene-21
pdl_35341.csv;29-ene-21
pdl_35342.csv;29-ene-21
pdl_35343.csv;29-ene-21
pdl_35344.csv;29-ene-21
pdl_35345.csv;29-ene-21
pdl_35346.csv;29-ene-21
pdl_35347.csv;29-ene-21
pdl_35348.csv;29-ene-21
pdl_35349.csv;29-ene-21
pdl_35350.csv;29-ene-21
pdl_35351.csv;29-ene-21
pdl_35352.csv;29-ene-21
pdl_35353.csv;29-ene-21
pdl_35354.csv;29-ene-21
pdl_35355.csv;29-ene-21
pdl_35356.csv;29-ene-21
pdl_35357.csv;29-ene-21
pdl_35358.csv;29-ene-21
pdl_35359.csv;29-ene-21
pdl_35360.csv;29-ene-21
pdl_35361.csv;29-ene-21
pdl_35362.csv;29-ene-21
pdl_35363.csv;29-ene-21
pdl_35364.csv;29-ene-21
pdl_35365.csv;29-ene-21
pdl_35366.csv;29-ene-21
pdl_35367.csv;29-ene-21
pdl_35368.csv;29-ene-21
pdl_35369.csv;29-ene-21
pdl_35370.csv;29-ene-21
pdl_35371.csv;29-ene-21
pdl_35372.csv;29-ene-21
pdl_35399.csv;02-mar-21
pdl_35400.csv;02-mar-21
pdl_35401.csv;02-mar-21
pdl_35402.csv;02-mar-21
pdl_35409.csv;03-mar-21
pdl_35410.csv;03-mar-21
pdl_35411.csv;03-mar-21
pdl_35412.csv;03-mar-21
pdl_35413.csv;03-mar-21
pdl_35414.csv;03-mar-21
pdl_35418.csv;03-mar-21
pdl_35419.csv;03-mar-21
pdl_35426.csv;04-mar-21
pdl_35427.csv;04-mar-21
pdl_35428.csv;04-mar-21
pdl_35429.csv;04-mar-21
pdl_35430.csv;04-mar-21
pdl_35431.csv;04-mar-21
pdl_35432.csv;04-mar-21
pdl_35433.csv;04-mar-21
pdl_35434.csv;04-mar-21
pdl_35435.csv;04-mar-21
pdl_35436.csv;04-mar-21
pdl_35457.csv;05-mar-21
pdl_35458.csv;05-mar-21
pdl_35459.csv;05-mar-21
pdl_35460.csv;05-mar-21
pdl_35461.csv;05-mar-21
pdl_35462.csv;05-mar-21
pdl_35463.csv;05-mar-21
pdl_35464.csv;05-mar-21
pdl_35465.csv;05-mar-21
pdl_35466.csv;05-mar-21
pdl_35479.csv;09-mar-21
pdl_35489.csv;09-mar-21
pdl_35490.csv;09-mar-21
pdl_35491.csv;09-mar-21
pdl_35492.csv;09-mar-21
pdl_35493.csv;09-mar-21
pdl_35494.csv;09-mar-21
pdl_35499.csv;10-mar-21
pdl_35500.csv;10-mar-21
pdl_35501.csv;10-mar-21
pdl_35502.csv;10-mar-21
pdl_35503.csv;10-mar-21
pdl_35504.csv;10-mar-21
pdl_35505.csv;10-mar-21
pdl_35513.csv;11-mar-21
pdl_35514.csv;11-mar-21
pdl_35515.csv;11-mar-21
pdl_35516.csv;11-mar-21
pdl_35517.csv;11-mar-21
pdl_35518.csv;11-mar-21
pdl_35519.csv;11-mar-21
pdl_35520.csv;11-mar-21
pdl_35521.csv;11-mar-21
pdl_35528.csv;16-mar-21
pdl_35529.csv;16-mar-21
pdl_35530.csv;16-mar-21
pdl_35531.csv;16-mar-21
pdl_35532.csv;16-mar-21
pdl_35533.csv;16-mar-21
pdl_35534.csv;16-mar-21
pdl_35535.csv;16-mar-21
pdl_35536.csv;16-mar-21
pdl_35546.csv;17-mar-21
pdl_35547.csv;17-mar-21
pdl_35548.csv;17-mar-21
pdl_35549.csv;17-mar-21
pdl_35555.csv;18-mar-21
pdl_35556.csv;18-mar-21
pdl_35557.csv;18-mar-21
pdl_35558.csv;18-mar-21
pdl_35559.csv;18-mar-21
pdl_35560.csv;18-mar-21
pdl_35561.csv;18-mar-21
pdl_35562.csv;18-mar-21
pdl_35563.csv;18-mar-21
pdl_35580.csv;24-mar-21
pdl_35581.csv;24-mar-21
pdl_35582.csv;24-mar-21
pdl_35583.csv;24-mar-21
pdl_35584.csv;24-mar-21
pdl_35585.csv;24-mar-21
pdl_35586.csv;24-mar-21
pdl_35614.csv;25-mar-21
pdl_35615.csv;25-mar-21
pdl_35616.csv;25-mar-21
pdl_35617.csv;25-mar-21
pdl_35618.csv;25-mar-21
pdl_35619.csv;25-mar-21
pdl_35620.csv;25-mar-21
pdl_35621.csv;25-mar-21
pdl_35622.csv;25-mar-21
pdl_35623.csv;25-mar-21
pdl_35624.csv;25-mar-21
pdl_35625.csv;25-mar-21
pdl_35626.csv;25-mar-21
pdl_35627.csv;25-mar-21
pdl_35628.csv;25-mar-21
